,EV,TS,P,Type,E1,D3,time1
26527,31353,800001,100000,71032,0.0002954543621,0.000295454,5740.847393
26530,93439,400001,100000,75032,0.0003015725425,0.000301573,13117.02432
26532,98556,700001,100000,71032,0.0002343211078,0.000234321,1900.821986
26540,72781,500001,100000,73032,5.237505978e-05,5.23751e-05,28019.26865
26543,26232,300001,100000,73032,0.0003371832478,0.000337183,11746.49495
26545,10997,1100001,100000,74032,0.0007459131403,0.000745913,3869.616113
26548,26233,900001,100000,74032,0.0001681971598,0.000168197,19561.01914
26556,52103,500001,100000,71032,0.0004716150945,0.000471615,22817.58462
26566,93442,800001,100000,74032,0.0001309849896,0.000130985,1812.368444
26567,77968,900001,100000,73032,0.0001391309616,0.000139131,10375.50456
26588,57303,500001,100000,74032,8.408147958e-05,8.40815e-05,11021.16551
26593,62453,800001,100000,71032,0.0001356136086,0.000135614,9887.99216
26599,72785,600001,100000,71032,0.0001447986592,0.000144799,1733.776484
26600,52105,1000001,100000,71032,0.0007923144806,0.000792314,3235.676388
26615,88176,200001,100000,71032,0.0004205187444,0.000420519,622.0025489
26629,31355,400001,100000,75032,0.000122308274,0.000122308,2914.094138
26645,57308,600001,100000,71032,4.282511336e-05,4.28251e-05,32322.70414
26662,88185,700001,100000,74032,0.0003377051191,0.000337705,27678.6982
26671,36700,600001,100000,71032,8.645772229e-05,8.64577e-05,22169.64434
26674,83119,1200001,100000,71032,0.0002940534491,0.000294053,28147.52722
26677,676,1000001,100000,75032,2.918734531e-05,2.91873e-05,56355.29119
26691,88186,600001,100000,71032,0.0001677675659,0.000167768,2696.331782
26695,21077,1100001,100000,74032,6.874170654e-05,6.87417e-05,32550.04258
26698,67553,1100001,100000,74032,0.0003525122709,0.000352512,25103.67757
26715,93443,1500001,100000,74032,0.0002615553583,0.000261555,40937.65125
26717,36703,700001,100000,73032,0.0001657174533,0.000165717,3840.596447
26719,77976,600001,100000,73032,0.0001441705759,0.000144171,2327.262874
26720,72789,800001,100000,74032,0.0001166496066,0.00011665,10874.23583
26723,41895,600001,100000,73032,0.0002311442809,0.000231144,8128.911031
26728,57310,300001,100000,73032,0.0003373341026,0.000337334,13224.63181
26740,57312,1200001,100000,71032,0.000837514821,0.000837515,22726.81403
26746,52111,600001,100000,74032,1.850707208e-05,1.85071e-05,829.6559092
26760,26241,800001,100000,71032,0.0007041857227,0.000704186,3699.127095
26773,47183,500001,100000,71032,0.0002626285767,0.000262629,5556.907178
26775,88187,800001,100000,74032,0.001078507217,0.00107851,4676.587163
26781,72790,600001,100000,74032,4.31720577e-05,4.31721e-05,6034.857621
26788,31362,500001,100000,71032,0.0002362651832,0.000236265,7995.142625
26799,679,600001,100000,71032,6.993282154e-05,6.99328e-05,2939.795406
26802,77980,500001,100000,73032,0.0003352493698,0.000335249,17420.71359
26804,10998,700001,100000,74032,0.001173378156,0.00117338,3029.860432
26805,5785,600001,100000,74032,0.000281248485,0.000281248,7956.720392
26806,62457,600001,100000,74032,0.0004621700568,0.00046217,1972.095546
26811,77981,400001,100000,71032,0.0003500353485,0.000350035,3811.97061
26817,21080,600001,100000,74032,0.0002582924374,0.000258292,7808.05036
26818,5789,900001,100000,75032,0.0001945045572,0.000194505,4313.247151
26820,52121,1000001,100000,74032,0.0003600035649,0.000360004,3577.157814
26826,31366,600001,100000,71032,0.0005609704774,0.00056097,6306.233078
26833,41896,1000001,100000,74032,3.500363261e-05,3.50036e-05,3573.504503
26853,47184,600001,100000,74032,0.000406765858,0.000406766,145.8432453
26878,98561,1200001,100000,71032,0.0003012265343,0.000339377,1981.399792
26889,83120,500001,100000,75032,5.533445203e-05,5.53345e-05,15735.78311
26894,684,800001,100000,74032,4.899210507e-05,4.89921e-05,10870.57206
26896,21083,600001,100000,71032,4.975647529e-05,4.97565e-05,7446.543668
26899,72791,900001,100000,71032,0.0002812952755,0.000281295,17995.46007
26906,93444,700001,100000,71032,6.385990148e-05,6.38599e-05,17760.13644
26916,47191,400001,100000,71032,0.0001625389547,0.000162539,8486.647343
26925,77982,600001,100000,74032,9.177872929e-05,0.000784693,1288.723706
26938,36708,600001,100000,74032,0.0003507517586,0.000350752,10884.79088
26948,77983,700001,100000,71032,0.0002120121329,0.000462789,8376.567427
26964,41899,1100001,100000,74032,0.0001856189769,0.000185619,59643.14608
26984,11005,700001,100000,74032,0.000267179174,0.000267179,20073.91772
26989,88188,600001,100000,71032,0.0001276808725,0.000127681,14791.60587
26999,47192,600001,100000,73032,4.607654239e-05,4.60765e-05,1095.167103
27009,21085,700001,100000,71032,0.0001620011498,0.000162001,5682.204665
27013,36711,700001,100000,74032,5.810581733e-05,5.81058e-05,3882.416519
27032,31375,1100001,100000,71032,0.0003024284512,0.000302428,11127.13006
27045,47201,1300001,100000,74032,0.0001770335169,0.000177034,54959.44335
27050,5795,400001,100000,71032,4.654777189e-05,4.65478e-05,12125.69682
27056,26248,500001,100000,74032,0.0004378845888,0.000437885,50401.62142
27064,93445,600001,100000,74032,7.848988631e-05,7.84899e-05,12327.33681
27073,36712,600001,100000,74032,4.670752263e-05,4.67075e-05,9826.501259
27078,83125,700001,100000,71032,0.0002320696132,0.00023207,5726.378388
27079,57314,900001,100000,74032,0.0001935099551,0.00019351,22029.85187
27096,88202,700001,100000,71032,0.0001257214713,0.00023908,3398.598987
27099,62459,700001,100000,74032,0.0001955655083,0.000535696,66129.74789
27108,93448,500001,100000,73032,0.0002524325577,0.000252433,15718.42182
27112,689,700001,100000,74032,5.224243642e-05,5.22424e-05,16893.61292
27120,16213,500001,100000,74032,7.68619737e-05,7.6862e-05,22917.18237
27129,26254,900001,100000,74032,7.432692404e-05,7.43269e-05,2186.872556
27132,72793,900001,100000,71032,0.0002511719824,0.000251172,27199.47883
27141,77985,700001,100000,74032,0.0003658950429,0.000365895,25589.26871
27146,88205,1200001,100000,74032,0.0003908472771,0.000390847,2645.799303
27158,41901,1100001,100000,74032,0.0002395649872,0.000239565,8557.868232
27160,692,500001,100000,74032,0.0002085868996,0.000208587,8622.456869
27164,16225,1700001,100000,74032,0.0006885498245,0.00068855,50918.90022
27168,62470,500001,100000,74032,0.0001573543148,0.000157354,7482.632615
27170,52136,900001,100000,71032,0.0002425769595,0.000242577,6138.266384
27176,21088,800001,100000,71032,0.0008895983826,0.000889598,749.2144522
27184,31384,800001,100000,74032,5.804970115e-06,5.80497e-06,1996.402555
27195,11008,200001,100000,71032,0.000419144958,0.000419145,1214.525092
27196,5798,600001,100000,74032,0.0001904352202,0.000190435,7765.318317
27208,36717,300001,100000,75032,0.0002952317766,0.000295232,14542.72487
27213,11009,1200001,100000,74032,0.0003309178888,0.000330918,9905.565589
27214,26256,600001,100000,71032,0.0003895069535,0.000389507,19804.94458
27219,67556,200001,100000,73032,0.000338525291,0.000338525,275.8406309
27221,36719,1000001,100000,74032,0.0002502027408,0.000250203,2879.233991
27226,67558,900001,100000,75032,0.0001050459987,0.000105046,28476.58092
27237,93450,1000001,100000,74032,0.0004566108753,0.000494372,20382.40835
27241,88208,800001,100000,71032,0.0002654833182,0.000265483,7991.798978
27243,31385,900001,100000,73032,0.0004867140622,0.000486714,19110.71781
27247,83126,1100001,100000,74032,0.0007727082603,0.000772708,13977.22044
27257,72795,700001,100000,71032,0.0001249335204,0.000124934,1308.430407
27278,98565,1100001,100000,74032,0.0001220469541,0.000122047,37522.25677
27286,697,800001,100000,74032,0.0001773870792,0.000177387,5376.173662
27298,72796,1000001,100000,71032,0.0001055685766,0.000105569,63613.26442
27310,41902,800001,100000,74032,9.443531319e-05,9.44353e-05,5692.565035
27313,36722,900001,100000,71032,9.079829456e-05,9.07983e-05,1171.616058
27317,47202,600001,100000,71032,0.0004106337586,0.000410634,26242.33566
27325,41905,600001,100000,74032,0.0002460532815,0.000246053,7854.131828
27326,83129,900001,100000,74032,0.001531381094,0.00153138,14444.60795
27341,93454,1200001,100000,73032,2.549010745e-05,2.54901e-05,28338.03173
27348,98567,800001,100000,74032,0.0003234505363,0.000500374,7133.663721
27350,83135,500001,100000,71032,4.961149903e-05,4.96115e-05,12958.65009
27360,98569,500001,100000,71032,1.744320487e-05,1.74432e-05,24057.04933
27377,98570,1100001,100000,75032,0.0005359608273,0.000535961,41718.16563
27379,67559,900001,100000,73032,0.0005700982133,0.000570098,20962.48663
27381,52137,700001,100000,74032,7.666903097e-05,0.000447623,23871.79172
